"Geo_Code","Prov_Name","CSD_Name","total_pop","median_income","female_ratio","0_14y_ratio","15_24y_ratio","25_44y_ratio","45_over_ratio","non_movers_ratio","trade_cert_ratio","non_uni_dip_ratio","uni_dip_ratio","total_postsec_ratio","primary_ind_ratio","year","period"
"1103021","Prince Edward Island","Summerside"," 8020","23854",0.533,0.1976,0.1764,0.2774,0.351,0.5408,0.0367,0.1546,0.0734,0.2647,0.0539,1986,0
"1103022","Prince Edward Island","St. Eleanors"," 3743","28733",0.4967,0.279,0.1776,0.3618,0.1856,0.5186,0.0375,0.2292,0.0562,0.3229,0.0337,1986,0
"1103023","Prince Edward Island","Linkletter","  305","33499",0.4918,0.2951,0.1475,0.3443,0.1967,0.6552,0.1351,0.2432,0.027,0.4054,0.122,1986,0
"1103024","Prince Edward Island","Miscouche","  677","20899",0.4926,0.1544,0.1985,0.2647,0.3529,0.6803,0.0316,0.1263,0.0316,0.1895,0.0877,1986,0
"1103026","Prince Edward Island","Lot 15"," 1188","22380",0.4916,0.2437,0.2059,0.2815,0.2689,0.7972,0.0325,0.1234,0.0325,0.1883,0.1524,1986,0
"1103027","Prince Edward Island","Abram's Village","  334","31499",0.4925,0.2537,0.2537,0.2687,0.2537,0.9,0,0.1591,0,0.1591,0.1111,1986,0
"1103028","Prince Edward Island","Lot 16","  631","26999",0.4841,0.2302,0.1905,0.3016,0.2937,0.6759,0.0353,0.1765,0.0353,0.2471,0.1818,1986,0
"1103029","Prince Edward Island","Wellington","  405","22899",0.4691,0.2469,0.1605,0.2963,0.2716,0.7922,0.0577,0.1346,0.0577,0.25,0.0789,1986,0
"1103031","Prince Edward Island","Lot 14","  760","16082",0.4934,0.2632,0.1974,0.2763,0.2632,0.782,0.0309,0.134,0.0515,0.2165,0.2836,1986,0
"1103032","Prince Edward Island","Lot 13","  749","25325",0.4867,0.2867,0.1467,0.2933,0.2667,0.7868,0.0532,0.1596,0.0532,0.266,0.3151,1986,0
"1103033","Prince Edward Island","Tyne Valley","187","  0",0.4737,0.2632,0.0789,0.2632,0.3684,0.6207,0,0.12,0.2,0.32,0.1875,1986,0
"1103034","Prince Edward Island","Lot 12","  899","21544",0.5,0.2667,0.1611,0.2944,0.2889,0.7349,0.0579,0.1157,0.0496,0.2231,0.2857,1986,0
"1103035","Prince Edward Island","Lennox Island 1","212","  0",0.4419,0.3023,0.2558,0.2791,0.1628,0.4167,0,0.0417,0.0417,0.0833,0.2273,1986,0
"1103036","Prince Edward Island","Lot 11","  585","23943",0.453,0.2564,0.2308,0.265,0.265,0.6355,0.027,0.2297,0.0405,0.2973,0.2679,1986,0
"1103038","Prince Edward Island","Lot 10","  323","19132",0.4923,0.2462,0.1846,0.2923,0.2769,0.8676,0.0233,0.0465,0,0.0698,0.2692,1986,0
"1103041","Prince Edward Island","Lot 6","  900","20899",0.4944,0.2278,0.1722,0.2889,0.3167,0.7597,0.0234,0.0625,0.0469,0.1328,0.3333,1986,0
"1103042","Prince Edward Island","O'Leary","  823","17249",0.5273,0.2061,0.1576,0.2303,0.4061,0.7024,0.0085,0.0855,0.0769,0.1709,0.1184,1986,0
"1103044","Prince Edward Island","Lot 9","  463","15399",0.4565,0.2609,0.1739,0.25,0.3478,0.6867,0.0317,0.0794,0.0476,0.1587,0.5128,1986,0
"1103046","Prince Edward Island","Lot 8","  701","19888",0.4643,0.2643,0.1714,0.2786,0.2929,0.8615,0.011,0.1209,0.011,0.1429,0.4242,1986,0
"1103048","Prince Edward Island","Lot 7","  694","18874",0.4638,0.2464,0.2101,0.2681,0.2754,0.8347,0.0111,0.1111,0.0556,0.1778,0.4697,1986,0
"1103049","Prince Edward Island","Lot 5"," 1071","24899",0.486,0.2383,0.1729,0.2897,0.2897,0.7128,0.05,0.1,0.0857,0.2357,0.2593,1986,0
"1103051","Prince Edward Island","Lot 4"," 1228","20088",0.4939,0.2694,0.1796,0.2816,0.2653,0.8075,0.0192,0.0769,0.0321,0.1282,0.2963,1986,0
"1103052","Prince Edward Island","Alberton"," 1103","20149",0.5385,0.2398,0.1538,0.2715,0.3348,0.5459,0.027,0.0878,0.0811,0.1959,0.21,1986,0
"1103054","Prince Edward Island","Lot 3","  765","19934",0.4967,0.268,0.1961,0.2745,0.2745,0.7902,0.0303,0.0707,0.0303,0.1313,0.3939,1986,0
"1103056","Prince Edward Island","Lot 2"," 1749","18691",0.48,0.2943,0.2,0.2743,0.2257,0.8179,0.0195,0.0634,0.039,0.122,0.3455,1986,0
"1103057","Prince Edward Island","St. Louis","135","  0",0.4444,0.2222,0.1481,0.2963,0.2593,0.7778,0.1176,0.1176,0.0588,0.2941,0.0833,1986,0
"1103058","Prince Edward Island","Lot 1"," 1860","22812",0.4731,0.2823,0.1855,0.2769,0.2554,0.8567,0.0262,0.0699,0.0087,0.1048,0.4211,1986,0
"1103059","Prince Edward Island","Tignish","  960","16099",0.5,0.2031,0.2135,0.2448,0.3438,0.6667,0.0226,0.0451,0.0677,0.1353,0.2958,1986,0
"1103062","Prince Edward Island","Miminegash","  288","28099",0.4912,0.2456,0.2632,0.2807,0.2281,0.9123,0.027,0.027,0.027,0.0811,0.3824,1986,0
"1201001","Nova Scotia","Barrington"," 7824","26133",0.4904,0.2302,0.1694,0.312,0.2877,0.7356,0.0369,0.133,0.0314,0.2013,0.2693,1986,0
"1201004","Nova Scotia","Clark's Harbour"," 1098","26590",0.4864,0.2045,0.2,0.2727,0.3182,0.7311,0,0.1,0.0267,0.1267,0.3592,1986,0
"1201006","Nova Scotia","Shelburne"," 5365","23880",0.4907,0.2174,0.1651,0.3004,0.3209,0.6792,0.0318,0.1525,0.0491,0.2334,0.1916,1986,0
"1201008","Nova Scotia","Shelburne"," 2312","25762",0.5227,0.2117,0.1901,0.2829,0.3175,0.6424,0.0615,0.1169,0.0523,0.2308,0.0845,1986,0
"1201009","Nova Scotia","Lockeport","  917","23466",0.5109,0.1957,0.1413,0.2554,0.3859,0.8144,0.0305,0.1756,0.0305,0.2366,0.1558,1986,0
"1202001","Nova Scotia","Argyle"," 9055","23703",0.4939,0.2127,0.1674,0.2994,0.3193,0.825,0.0276,0.2102,0.0449,0.2827,0.1669,1986,0
"1202004","Nova Scotia","Yarmouth","10380","24788",0.5019,0.2235,0.1652,0.2934,0.3184,0.708,0.0424,0.1996,0.0466,0.2886,0.14,1986,0
"1202006","Nova Scotia","Yarmouth"," 7617","18823",0.5394,0.1949,0.1772,0.271,0.3563,0.5284,0.0279,0.1746,0.0567,0.2592,0.0528,1986,0
"1202040","Nova Scotia","Yarmouth 33","21"," 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,0
"1203001","Nova Scotia","Clare"," 9740","22461",0.4959,0.1807,0.1822,0.2859,0.3511,0.771,0.0367,0.1435,0.0629,0.2431,0.1857,1986,0
"1203004","Nova Scotia","Digby"," 9543","20623",0.4976,0.2163,0.1671,0.2792,0.3379,0.7026,0.0383,0.1421,0.0436,0.2241,0.16,1986,0
"1203006","Nova Scotia","Digby"," 2525","17814",0.5485,0.1842,0.1802,0.2515,0.3861,0.6194,0.0346,0.1543,0.0505,0.2394,0.0437,1986,0
"1203009","Nova Scotia","Bear River","44"," 0",0.5,0.25,0.375,0.5,0.375,0.5,0,0,0,0,0,1986,0
"1204001","Nova Scotia","Queens, Subd. A"," 3310","26608",0.4932,0.1906,0.1679,0.3026,0.3404,0.7717,0.0273,0.1593,0.0231,0.2096,0.1062,1986,0
"1204006","Nova Scotia","Liverpool"," 3295","23787",0.519,0.1882,0.1806,0.2656,0.3627,0.6569,0.0401,0.1688,0.0949,0.3038,0.0374,1986,0
"1204008","Nova Scotia","Queens, Subd. B"," 6520","23148",0.495,0.2015,0.1494,0.2828,0.3678,0.7656,0.0373,0.1608,0.0437,0.2417,0.1109,1986,0
"1204015","Nova Scotia","Wildcat 12","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,0
"1205001","Nova Scotia","Annapolis, Subd. D"," 2668","20173",0.4869,0.2079,0.1704,0.294,0.324,0.702,0.0375,0.1555,0.0268,0.2198,0.1373,1986,0
"1205002","Nova Scotia","Bear River","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,0
"1205004","Nova Scotia","Annapolis, Subd. A"," 8619","22323",0.4739,0.1972,0.2256,0.279,0.2987,0.5695,0.052,0.161,0.0471,0.2601,0.0911,1986,0
"1205006","Nova Scotia","Bear River 6B","17"," 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,0
"1205008","Nova Scotia","Annapolis Royal","  631","24422",0.5794,0.1349,0.1429,0.254,0.4603,0.5364,0.0101,0.2424,0.1919,0.4444,0.06,1986,0
"1205009","Nova Scotia","Annapolis, Subd. B"," 4213","20443",0.4988,0.2173,0.1485,0.2672,0.367,0.6537,0.0219,0.1804,0.0506,0.253,0.1381,1986,0
"1205012","Nova Scotia","Bridgetown"," 1118","20905",0.5446,0.183,0.1607,0.2098,0.4554,0.6186,0.0359,0.1737,0.0958,0.3054,0.0482,1986,0
"1205014","Nova Scotia","Annapolis, Subd. C"," 4551","22487",0.5022,0.211,0.1659,0.2791,0.3429,0.6537,0.0419,0.2189,0.045,0.3059,0.0821,1986,0
"1205016","Nova Scotia","Middleton"," 1772","22202",0.5352,0.1521,0.1718,0.2423,0.4338,0.5804,0.0251,0.2867,0.1183,0.4301,0.025,1986,0
"1206001","Nova Scotia","Lunenburg","25196","23635",0.4932,0.2088,0.1457,0.3068,0.339,0.755,0.0374,0.188,0.0446,0.2701,0.1134,1986,0
"1206004","Nova Scotia","Bridgewater"," 6617","23835",0.5299,0.1912,0.1738,0.2978,0.3364,0.5372,0.0362,0.206,0.1097,0.352,0.0292,1986,0
"1206006","Nova Scotia","Lunenburg"," 2972","25110",0.5269,0.1582,0.1532,0.2407,0.4478,0.6064,0.0502,0.1463,0.0721,0.2686,0.0605,1986,0
"1206008","Nova Scotia","Mahone Bay"," 1093","19082",0.5434,0.1689,0.137,0.2511,0.4338,0.6368,0.0307,0.1534,0.1043,0.2883,0.0098,1986,0
"1206009","Nova Scotia","Chester","10579","23595",0.4917,0.1956,0.1568,0.308,0.3387,0.6967,0.0449,0.1925,0.0579,0.2952,0.0749,1986,0
"1206011","Nova Scotia","Gold River 21","14"," 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,0
"1206014","Nova Scotia","Pennal 19","12"," 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,0
"1206016","Nova Scotia","New Ross 20","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,0
"1207001","Nova Scotia","Kings, Subd. A","20122","25144",0.4928,0.2316,0.1737,0.3228,0.2716,0.5268,0.0435,0.1842,0.0551,0.2828,0.1325,1986,0
"1207002","Nova Scotia","Cambridge 32","65"," 0",0.4167,0.25,0.25,0.5833,0,0.5833,0,0,0,0,0.2,1986,0
"1207004","Nova Scotia","Berwick"," 2058","27391",0.5377,0.1825,0.1484,0.2579,0.4088,0.4759,0.0099,0.1947,0.0891,0.2937,0.0489,1986,0
"1207011","Nova Scotia","Kings, Subd. C"," 6813","26128",0.5077,0.2384,0.1592,0.3412,0.2597,0.5036,0.0375,0.2079,0.0879,0.3333,0.0303,1986,0
"1207012","Nova Scotia","Kentville"," 5208","27115",0.5331,0.1844,0.1662,0.2815,0.3698,0.5524,0.0323,0.208,0.1757,0.416,0.0435,1986,0
"1207016","Nova Scotia","Kings, Subd. B","10636","22270",0.5028,0.2307,0.1739,0.3017,0.2932,0.6417,0.0409,0.1867,0.0756,0.3033,0.1734,1986,0
"1207021","Nova Scotia","Kings, Subd. D"," 5091","24867",0.4917,0.2188,0.1658,0.2964,0.3209,0.7347,0.0475,0.1425,0.0978,0.2877,0.1572,1986,0
"1207024","Nova Scotia","Wolfville"," 3277","24110",0.5351,0.1601,0.1997,0.2896,0.3491,0.5074,0.0178,0.1361,0.3925,0.5464,0.0445,1986,0
"1207027","Nova Scotia","Horton 35","5","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,0
"1208001","Nova Scotia","West Hants","13345","24318",0.4942,0.2312,0.1671,0.3054,0.2956,0.7148,0.0442,0.169,0.0392,0.2523,0.1211,1986,0
"1208002","Nova Scotia","Windsor"," 3665","22073",0.5457,0.1937,0.1555,0.2578,0.3888,0.5513,0.0331,0.182,0.1048,0.3199,0.0719,1986,0
"1208004","Nova Scotia","Hantsport"," 1357","28777",0.5055,0.2103,0.1771,0.2804,0.3321,0.6388,0.0265,0.2963,0.1005,0.4233,0.0534,1986,0
"1208008","Nova Scotia","East Hants","17501","28722",0.4939,0.2494,0.1602,0.337,0.2528,0.6084,0.0347,0.1824,0.0475,0.2647,0.105,1986,0
"1208014","Nova Scotia","Indian Brook 14","  680","11570",0.5221,0.3676,0.2426,0.25,0.1397,0.675,0.0149,0.2687,0.0149,0.2985,0,1986,0
"1209001","Nova Scotia","Halifax, Subd. B","13220","32979",0.4898,0.239,0.1589,0.3623,0.2402,0.6652,0.0438,0.2255,0.0687,0.338,0.0323,1986,0
"1209008","Nova Scotia","Halifax, Subd. A"," 9028","37604",0.4931,0.2404,0.1413,0.3745,0.2432,0.6406,0.0284,0.2287,0.1614,0.4185,0.0247,1986,0
"1209012","Nova Scotia","Halifax, Subd. C","38503","36861",0.4976,0.2731,0.1697,0.388,0.1695,0.5526,0.042,0.2273,0.0784,0.3477,0.0119,1986,0
"1209018","Nova Scotia","Halifax, Subd. D","32254","39544",0.4881,0.27,0.1671,0.392,0.1713,0.4768,0.0312,0.2406,0.1198,0.3916,0.018,1986,0
"1209019","Nova Scotia","Cole Harbour 30","7","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,0
"1209021","Nova Scotia","Halifax","113577"," 28526",0.5298,0.1484,0.1988,0.3319,0.3209,0.4975,0.0228,0.1643,0.2129,0.4,0.0074,1986,0
"1209022","Nova Scotia","Dartmouth","65243","31444",0.5113,0.1951,0.203,0.3382,0.2638,0.4683,0.033,0.2211,0.1333,0.3874,0.012,1986,0
"1209024","Nova Scotia","Bedford"," 8010","40729",0.5084,0.2255,0.1749,0.3573,0.243,0.4319,0.0242,0.1907,0.2202,0.4351,0.0186,1986,0
"1209026","Nova Scotia","Halifax, Subd. E","16148","30535",0.4926,0.2632,0.1625,0.3554,0.2189,0.6422,0.0321,0.2371,0.0562,0.3255,0.0446,1986,0
"1209029","Nova Scotia","Shubenacadie 13","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,0
"1209031","Nova Scotia","Halifax, Subd. F"," 6033","24127",0.4913,0.2055,0.1566,0.2867,0.3488,0.7334,0.0269,0.2047,0.0468,0.2784,0.1042,1986,0
"1209036","Nova Scotia","Halifax, Subd. G"," 4376","19344",0.4886,0.2009,0.1621,0.2534,0.3836,0.8025,0.0322,0.1013,0.0386,0.172,0.2259,1986,0
"1209038","Nova Scotia","Sheet Harbour 36","12"," 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,0
"1209041","Nova Scotia","Halifax, Subd. H","7","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,0
"1210001","Nova Scotia","Colchester, Subd. C","11569","26941",0.5006,0.2438,0.1613,0.3208,0.2732,0.6591,0.0446,0.196,0.0563,0.2969,0.1209,1986,0
"1210002","Nova Scotia","Stewiacke"," 1265","22174",0.5296,0.2174,0.1502,0.2925,0.3241,0.6109,0.0575,0.1552,0.0517,0.2644,0.0901,1986,0
"1210003","Nova Scotia","Millbrook 27","  462","15199",0.5,0.2609,0.1957,0.2391,0.3261,0.5429,0.0492,0.1639,0.0164,0.2295,0,1986,0
"1210006","Nova Scotia","Truro","12124","22127",0.5365,0.1662,0.1773,0.2701,0.3856,0.5775,0.0282,0.1727,0.1162,0.3172,0.0308,1986,0
"1210008","Nova Scotia","Colchester, Subd. B","16096","24398",0.4981,0.2286,0.1705,0.3093,0.2913,0.605,0.0309,0.1757,0.0608,0.2674,0.0741,1986,0
"1210012","Nova Scotia","Colchester, Subd. A"," 3577","19519",0.4972,0.2109,0.1578,0.2751,0.3561,0.6927,0.0158,0.1881,0.0257,0.2297,0.1303,1986,0
"1211001","Nova Scotia","Cumberland, Subd. A"," 3153","16651",0.5055,0.187,0.1569,0.2409,0.4136,0.7762,0.0633,0.1354,0.0131,0.2118,0.252,1986,0
"1211002","Nova Scotia","Parrsboro"," 1729","15349",0.526,0.185,0.1532,0.2341,0.4306,0.6288,0.0667,0.1373,0.0196,0.2235,0.145,1986,0
"1211006","Nova Scotia","Cumberland, Subd. B"," 4585","21268",0.4907,0.2148,0.1647,0.2672,0.3533,0.7736,0.0441,0.1465,0.0394,0.2299,0.1912,1986,0
"1211008","Nova Scotia","Springhill"," 4712","18199",0.4836,0.1707,0.1856,0.2736,0.3712,0.7148,0.0441,0.1664,0.0313,0.2418,0.0449,1986,0
"1211009","Nova Scotia","Cumberland, Subd. C"," 4783","22533",0.4922,0.2288,0.1578,0.3009,0.3124,0.7099,0.0382,0.1817,0.0534,0.2733,0.1804,1986,0
"1211011","Nova Scotia","Amherst"," 9671","21441",0.5269,0.1975,0.1624,0.2725,0.3681,0.5908,0.0394,0.1797,0.0573,0.2763,0.027,1986,0
"1211012","Nova Scotia","Oxford"," 1376","22799",0.5236,0.1855,0.1418,0.2473,0.4255,0.7328,0.0347,0.1436,0.0644,0.2426,0.1442,1986,0
"1211014","Nova Scotia","Cumberland, Subd. D"," 4810","20565",0.5021,0.2131,0.1538,0.2495,0.3825,0.7235,0.0307,0.1449,0.0439,0.2196,0.25,1986,0
"1212001","Nova Scotia","Pictou, Subd. A"," 6622","25241",0.4872,0.2409,0.1654,0.3059,0.2885,0.7439,0.0337,0.2088,0.055,0.2974,0.1555,1986,0
"1212004","Nova Scotia","Pictou"," 4413","23624",0.5181,0.2256,0.1678,0.2687,0.3413,0.6721,0.0493,0.1694,0.0707,0.2895,0.0501,1986,0
"1212006","Nova Scotia","Pictou, Subd. B"," 6447","26439",0.4919,0.2607,0.1412,0.3064,0.294,0.6728,0.0339,0.2304,0.0468,0.3111,0.053,1986,0
"1212008","Nova Scotia","Westville"," 4271","20269",0.5176,0.2506,0.171,0.2869,0.2916,0.6786,0.0408,0.2092,0.0337,0.2837,0.0446,1986,0
"1212009","Nova Scotia","Stellarton"," 5259","24785",0.5224,0.216,0.1637,0.2788,0.3444,0.6731,0.0379,0.1734,0.0623,0.2737,0.0308,1986,0
"1212011","Nova Scotia","Pictou, Subd. C"," 9441","25697",0.4926,0.2495,0.1653,0.2966,0.2876,0.7401,0.0338,0.1845,0.0588,0.2772,0.1068,1986,0
"1212014","Nova Scotia","New Glasgow","10022","23681",0.5369,0.2006,0.1627,0.2764,0.3608,0.6191,0.0276,0.1854,0.1041,0.317,0.022,1986,0
"1212016","Nova Scotia","Trenton"," 3083","22339",0.5179,0.2224,0.1786,0.276,0.3295,0.7822,0.0443,0.1702,0.0256,0.2401,0.0149,1986,0
"1212019","Nova Scotia","Fishers Grant 24","214","  0",0.4651,0.3256,0.186,0.2791,0.1395,0.8205,0,0.2857,0,0.2857,0.1667,1986,0
"1212023","Nova Scotia","Merigomish Harbour 31","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,0
"1213001","Nova Scotia","St. Mary's"," 3091","17867",0.4887,0.2184,0.1731,0.2492,0.3592,0.7961,0.0164,0.0867,0.0515,0.1546,0.2724,1986,0
"1213004","Nova Scotia","Guysborough"," 7294","18036",0.4907,0.2337,0.183,0.2557,0.3276,0.7621,0.0277,0.1398,0.036,0.2035,0.2282,1986,0
"1213006","Nova Scotia","Canso"," 1285","24124",0.4981,0.2412,0.1829,0.323,0.2529,0.6786,0.0234,0.152,0.0292,0.2047,0.0625,1986,0
"1213008","Nova Scotia","Mulgrave"," 1051","19749",0.5095,0.2238,0.1857,0.2714,0.3095,0.724,0.036,0.1727,0.0432,0.2518,0.1829,1986,0
"1214001","Nova Scotia","Antigonish, Subd. A"," 6718","29538",0.4859,0.308,0.1696,0.3043,0.2173,0.7277,0.0351,0.1917,0.1416,0.3684,0.1495,1986,0
"1214002","Nova Scotia","Antigonish"," 5291","26785",0.5548,0.1957,0.2013,0.2514,0.3507,0.6494,0.0158,0.1913,0.2058,0.4129,0.0497,1986,0
"1214006","Nova Scotia","Antigonish, Subd. B"," 6576","26332",0.4859,0.2905,0.1817,0.2814,0.2479,0.78,0.0387,0.1908,0.0561,0.2855,0.1546,1986,0
"1214010","Nova Scotia","Pomquet And Afton 23","191","  0",0.5526,0.3947,0.2105,0.2105,0.2105,0.5484,0.0476,0.1429,0.0476,0.2381,0.25,1986,0
"1215001","Nova Scotia","Inverness, Subd. C"," 4148","22999",0.4789,0.2509,0.1677,0.2871,0.2955,0.7379,0.0423,0.193,0.0699,0.3051,0.1448,1986,0
"1215002","Nova Scotia","Port Hawkesbury"," 3869","33351",0.5078,0.2532,0.199,0.301,0.2442,0.5877,0.0523,0.2294,0.1227,0.4044,0.0327,1986,0
"1215006","Nova Scotia","Inverness, Subd. B"," 6483","22228",0.49,0.2539,0.1674,0.2785,0.3017,0.7765,0.0308,0.1684,0.0629,0.2622,0.223,1986,0
"1215008","Nova Scotia","Whycocomagh 2","  409"," 7166",0.5244,0.3537,0.2805,0.2195,0.1341,0.9595,0.1842,0.1053,0.0263,0.3158,0.125,1986,0
"1215011","Nova Scotia","Inverness, Subd. A"," 7037","21428",0.4936,0.2102,0.1705,0.2713,0.348,0.7901,0.0295,0.1585,0.0437,0.2317,0.206,1986,0
"1216001","Nova Scotia","Richmond, Subd. C"," 4645","23699",0.4995,0.2325,0.1808,0.2766,0.3079,0.7789,0.0325,0.1301,0.0407,0.2033,0.0946,1986,0
"1216006","Nova Scotia","Richmond, Subd. A"," 4702","20946",0.4995,0.2423,0.1658,0.2763,0.3156,0.7811,0.0451,0.1643,0.0564,0.2657,0.0708,1986,0
"1216011","Nova Scotia","Richmond, Subd. B"," 2277","18980",0.4879,0.1978,0.1692,0.2571,0.3802,0.7773,0.0249,0.1495,0.0062,0.1807,0.2011,1986,0
"1216014","Nova Scotia","Chapel Island 5","217","  0",0.4884,0.3488,0.2791,0.2326,0.186,0.5897,0,0.1739,0.0435,0.2174,0.0667,1986,0
"1217001","Nova Scotia","Cape Breton, Subd. C"," 2800","23867",0.4696,0.2679,0.1732,0.3054,0.2554,0.7996,0.025,0.1222,0.0417,0.1889,0.2231,1986,0
"1217004","Nova Scotia","Louisbourg"," 1355","28332",0.4945,0.1956,0.1845,0.2915,0.3284,0.749,0.0207,0.1865,0.0207,0.228,0.1286,1986,0
"1217006","Nova Scotia","Cape Breton, Subd. B","24626","26492",0.5011,0.2396,0.1655,0.3117,0.2832,0.7191,0.0325,0.1674,0.0613,0.2612,0.1085,1986,0
"1217008","Nova Scotia","Membertou 28B","  361","16166",0.5205,0.3425,0.2466,0.2603,0.1781,0.6875,0,0.3,0.025,0.325,0.1111,1986,0
"1217009","Nova Scotia","Glace Bay","20467","20988",0.516,0.2209,0.1754,0.27,0.3345,0.7769,0.0308,0.1434,0.0496,0.2237,0.1402,1986,0
"1217011","Nova Scotia","Dominion"," 2754","20422",0.5218,0.2345,0.1945,0.2818,0.2964,0.7716,0.0192,0.1181,0.0412,0.1786,0.1333,1986,0
"1217012","Nova Scotia","New Waterford"," 8326","22949",0.5183,0.2186,0.1856,0.2709,0.3255,0.7628,0.0288,0.1595,0.0567,0.245,0.2185,1986,0
"1217014","Nova Scotia","Sydney","27754","22618",0.5295,0.1917,0.1762,0.2699,0.3623,0.6688,0.0232,0.1301,0.0875,0.2408,0.0238,1986,0
"1217016","Nova Scotia","Cape Breton, Subd. A","17832","27178",0.494,0.2526,0.1791,0.2994,0.2689,0.7553,0.0407,0.1745,0.0669,0.282,0.113,1986,0
"1217018","Nova Scotia","North Sydney"," 7472","22559",0.5181,0.2055,0.1867,0.2624,0.3454,0.724,0.0516,0.1576,0.0439,0.2531,0.0245,1986,0
"1217019","Nova Scotia","Sydney Mines"," 8063","22652",0.5115,0.2213,0.1922,0.2622,0.3224,0.7575,0.0439,0.1481,0.0439,0.2358,0.1403,1986,0
"1217020","Nova Scotia","Eskasoni 3"," 1815"," 8552",0.489,0.4033,0.2265,0.2597,0.1105,0.7152,0.012,0.1867,0.0241,0.2229,0.0323,1986,0
"1218001","Nova Scotia","Victoria, Subd. B"," 4540","23276",0.4978,0.2093,0.1498,0.2786,0.3634,0.7057,0.0413,0.1394,0.0827,0.2634,0.1605,1986,0
"1218003","Nova Scotia","Wagmatcook 1","  338","10749",0.4478,0.3582,0.2388,0.2985,0.1642,0.6333,0,0.0256,0,0.0256,0,1986,0
"1218006","Nova Scotia","Victoria, Subd. A"," 3826","21749",0.4843,0.2559,0.1723,0.2963,0.2728,0.7314,0.0299,0.0958,0.0579,0.1836,0.2435,1986,0
"1301001","New Brunswick","Saint Martins"," 1132","20832",0.4912,0.2876,0.1593,0.3363,0.2257,0.7313,0.0845,0.1479,0.0211,0.2535,0.061,1986,0
"1301002","New Brunswick","St. Martins","  435","15166",0.5057,0.2069,0.1609,0.2069,0.4368,0.679,0.0161,0.1129,0.0806,0.2097,0.125,1986,0
"1301004","New Brunswick","Simonds"," 3274","26032",0.4878,0.3272,0.1544,0.3532,0.1667,0.6966,0.0545,0.2078,0.013,0.2753,0.0035,1986,0
"1301006","New Brunswick","Saint John","76381","23441",0.5301,0.1964,0.1815,0.2889,0.3333,0.5645,0.0329,0.1453,0.0761,0.2542,0.0098,1986,0
"1301016","New Brunswick","Musquash"," 1238","27332",0.4879,0.2419,0.1532,0.3185,0.2863,0.7511,0.0659,0.1976,0.0539,0.3174,0.0734,1986,0
"1302001","New Brunswick","Grand Manan","  740","22908",0.4865,0.2365,0.1622,0.277,0.3446,0.76,0.0096,0.0962,0.0096,0.1154,0.3857,1986,0
"1302002","New Brunswick","Seal Cove","  522","21943",0.4808,0.1827,0.1731,0.2404,0.3942,0.764,0,0.1053,0.0526,0.1579,0.3256,1986,0
"1302003","New Brunswick","North Head","  654","17766",0.5308,0.1846,0.1615,0.2308,0.4154,0.6639,0.0421,0.1158,0.0421,0.2,0.2537,1986,0
"1302004","New Brunswick","Campobello"," 1332","23332",0.5094,0.2172,0.1648,0.2697,0.3521,0.76,0.0158,0.1789,0.0789,0.2737,0.2409,1986,0
"1302006","New Brunswick","West Isles","  881","17863",0.517,0.1705,0.1477,0.25,0.4432,0.8276,0.0294,0.1691,0.0515,0.25,0.2429,1986,0
"1302008","New Brunswick","Lepreau"," 1019","20916",0.4853,0.2451,0.1471,0.2843,0.3235,0.7538,0.0292,0.1095,0.0365,0.1752,0.1236,1986,0
"1302011","New Brunswick","Pennfield"," 2173","24150",0.5,0.2258,0.1774,0.3065,0.2949,0.7176,0.0337,0.1886,0.0168,0.2391,0.0769,1986,0
"1302012","New Brunswick","Blacks Harbour"," 1224","24704",0.5061,0.2204,0.2041,0.2694,0.3143,0.5814,0.0235,0.0941,0.0059,0.1235,0.0236,1986,0
"1302014","New Brunswick","Clarendon","50"," 0",0.5,0.3,0.1,0.4,0.4,NA,0,0,0,0,NA,1986,0
"1302016","New Brunswick","Saint George"," 2141","20999",0.493,0.229,0.1495,0.2991,0.3154,0.7925,0.0339,0.1085,0.0271,0.1695,0.1399,1986,0
"1302018","New Brunswick","St. George"," 1305","21949",0.4943,0.2261,0.1686,0.3027,0.2912,0.5439,0.0223,0.1508,0.1006,0.2737,0.0924,1986,0
"1302021","New Brunswick","Saint Patrick","  604","20916",0.4876,0.2479,0.1322,0.3223,0.2893,0.7732,0.0123,0.1481,0.037,0.1975,0.0889,1986,0
